ItemCode,Brand,Care,co2,water,land,MainImage
V762033,66d594d1ff025cb3bad44c84,,5.45,,,V762033__B_1__035acd5446414fc4833bec62ad8a4299.jpg
V762035,66d594d1ff025cb3bad44c84,,5.45,,,V762035__B_1__aed4d77c609c487c85dedc4364d645d3.jpg
V7620501,66d594d1ff025cb3bad44c84,,3.23,0,0,
V7620507,66d594d1ff025cb3bad44c84,,3.23,0,0,
V7620513,66d594d1ff025cb3bad44c84,,3.23,0,0,
V7620525,66d594d1ff025cb3bad44c84,,3.23,0,0,
V850001,66d594d1ff025cb3bad44c84,,2.17,,,V850001__B_1__f175c77a060143c28f25f58b5a045566.jpg
V850005,66d594d1ff025cb3bad44c84,,2.17,,,V850005__B_1__efa6aefa2fea4eb49cf6904a64b0a471.jpg
V850007,66d594d1ff025cb3bad44c84,,2.17,,,V850007__B_1__17b088af90d944958265d955ff8fdffa.jpg
V850009,66d594d1ff025cb3bad44c84,,2.17,,,V850009__B_1__d6c66393418b4500b01a72570775c8bb.jpg
V850011,66d594d1ff025cb3bad44c84,,2.4,,,V850011__B_1__029b0f76e166440b9314ca2ffffc9616.jpg
V850015,66d594d1ff025cb3bad44c84,,2.4,,,V850015__B_1__179a8222d0804b6ab78717970765919c.jpg
V850017,66d594d1ff025cb3bad44c84,,2.4,,,V850017__B_1__ae20e86e967c4ce690dadb1d9b94245b.jpg
V850019,66d594d1ff025cb3bad44c84,,2.4,,,V850019__B_1__4f78a7b94f3f459faafae86db92dd8ca.jpg
V850101,66d594d1ff025cb3bad44c84,,2.05,,,V850101__B_1__b4d3a3a2868049328f6248f4ef12f6eb.jpg
V850105,66d594d1ff025cb3bad44c84,,2.05,,,V850105__B_1__25791602dd274d5e951f8bf5a131dbb2.jpg
V850107,66d594d1ff025cb3bad44c84,,2.05,,,V850107__B_1__e522cf5d563847d794d80eff658e06a6.jpg
V850109,66d594d1ff025cb3bad44c84,,2.05,,,V850109__B_1__7142547ed07544dca17011e88863fa39.jpg
V850111,66d594d1ff025cb3bad44c84,,2.34,,,V850111__B_1__90982fe8854d41fda64e47f8c6cccb92.jpg
V850115,66d594d1ff025cb3bad44c84,,2.34,,,V850115__B_1__ca2c3e841d554a0ab4d9006171e46bf9.jpg
V850117,66d594d1ff025cb3bad44c84,,2.34,,,V850117__B_0__e89e0607799746fc81b5767738c24446.jpg
V850119,66d594d1ff025cb3bad44c84,,2.34,,,V850119__B_1__c1b7d5587ae942f0b622d3b3e245a4a7.jpg
